@relation movie_halfofhalf


@attribute rate_ave numeric

@attribute Action numeric

@attribute Adventure numeric

@attribute Animation numeric

@attribute Comedy numeric

@attribute Crime numeric

@attribute Documentary numeric

@attribute Drama numeric

@attribute Family numeric

@attribute Fantasy numeric

@attribute Foreign numeric

@attribute History numeric

@attribute Horror numeric

@attribute Kids numeric

@attribute Music numeric

@attribute Mystery numeric

@attribute Romance numeric

@attribute ScienceFiction numeric

@attribute TVMovie numeric

@attribute Thriller numeric

@attribute War numeric

@attribute Western numeric

@attribute rate_cnt numeric

@attribute popularity numeric

@attribute mid numeric

@attribute releasedate date "MM/dd/YYYY"
@data
3.15143,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0.0057,877,8/21/1996
2.81914,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2278,1.50124,879,1/10/1997
2.50237,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5907,3.19059,880,8/23/1996
2.84162,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,1.41209,881,8/30/1996
3.0036,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,833,0.734,882,8/30/1996
2.67281,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,651,0.04188,885,9/6/1996
3.08167,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1751,3.52542,886,9/6/1996
2.31406,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,761,4.30284,888,12/12/1995
3.37984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0.00168,889,9/1/1994
2.61391,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2142,2.45999,891,9/29/1995
3.72963,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1424,0.00698,892,10/31/1996
3.66137,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,598,0.01991,893,11/1/1996
3.68651,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,504,0.01781,896,5/5/1994
3.65463,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,928,3.40087,897,7/13/1943
4.12371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7372,2.86983,898,12/1/1940
4.04085,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11310,6.79037,899,4/10/1952
3.7988,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3171,3.16116,900,10/4/1951
3.62102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1603,1.47866,901,2/13/1957
3.83564,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11277,5.62635,902,10/5/1961
4.13732,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,15213,9.27808,903,5/28/1958
4.2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18502,14.4182,904,8/1/1954
4.15839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4328,5.87742,905,2/22/1934
4.03453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2114,1.16136,906,5/4/1944
3.91186,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,919,0.01733,907,10/12/1934
4.22512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17282,10.1253,908,7/17/1959
4.02739,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5512,5.62716,909,6/15/1960
4.04735,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12249,9.40112,910,3/29/1959
4.05796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4227,3.2501,911,12/5/1963
4.24292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26729,10.9152,912,11/26/1942
4.14938,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13412,4.49124,913,11/18/1941
3.87065,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,11194,8.85211,914,10/21/1964
3.87173,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5664,4.54279,915,9/22/1954
4.07683,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6521,5.16578,916,9/2/1953
3.61538,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,1.43855,917,3/17/1939
3.73856,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1901,3.12904,918,11/28/1944
3.97593,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24258,16.5661,919,8/25/1939
3.82563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16740,8.46271,920,12/15/1939
3.78881,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467,0.00005,921,10/1/1982
4.23286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7047,5.2765,922,8/10/1950
4.11964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18844,9.15854,923,5/1/1941
3.95743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,26166,35.6109,924,4/5/1968
4.19329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5008,9.38001,926,10/13/1950
3.95444,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0.96789,927,9/1/1939
4.10077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4907,7.25587,928,4/12/1940
3.85513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,956,0.44534,929,8/16/1940
4.18903,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5113,5.47469,930,8/15/1946
3.91208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2326,3.385,931,12/28/1945
3.83114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2203,2.51051,932,7/1/1957
4.02397,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4860,6.90494,933,8/3/1955
3.4605,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4759,0.32787,934,6/16/1950
3.76019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,638,2.31846,935,8/7/1953
4.01075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1442,1.64544,936,10/6/1939
3.67157,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,510,1.3641,937,6/30/1957
3.60942,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1773,2.70729,938,5/15/1958
3.30097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,103,0.00243,939,1/1/1958
3.86601,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4157,5.43871,940,5/14/1938
3.56404,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,1.03656,941,11/8/1940
4.10586,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2730,1.97806,942,10/11/1944
3.80677,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1744,0.04234,943,6/26/1947
3.82464,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1112,0.94867,944,9/1/1937
4.05741,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2160,0.33186,945,9/6/1935
3.95385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1441,1.45308,946,3/6/1942
4.06159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1794,0.75845,947,9/17/1936
3.74352,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1735,2.72313,948,10/10/1956
3.917,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2235,3.78339,949,3/9/1955
4.17115,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3456,0.38187,950,5/25/1934
4.13726,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4047,2.80716,951,1/11/1940
3.47908,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2701,4.7141,952,10/17/1956
4.03827,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15363,5.89438,953,12/30/1946
3.99511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6335,4.22922,954,10/19/1939
4.04952,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4594,4.6476,955,2/18/1938
3.48123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,373,0.96262,956,4/24/1941
3.23228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0.00416,957,8/9/1926
3.71571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,401,0.14081,959,7/20/1934
3.49709,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,172,0.00247,960,9/20/1946
3.38202,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0.03578,961,3/6/1936
3.40566,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0.00261,962,1/21/1939
3.54399,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,557,0.00353,963,12/31/1949
3.38952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,353,0.14062,964,2/15/1947
3.99495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3763,4.13444,965,6/1/1935
3.47015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,134,0.00175,966,12/25/1945
2.77381,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168,0.15371,967,2/5/1943
3.60567,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8962,10.0179,968,10/1/1968
4.08063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11205,4.07504,969,12/23/1951
3.53662,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,1.96641,970,11/24/1953
3.9435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2991,4.56144,971,9/20/1958
3.16797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0.00626,972,11/18/1954
3.84044,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,962,0.79115,973,5/3/1941
3.39161,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,143,0.00267,974,6/28/1938
3.52323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,452,0.03353,976,12/8/1932
3.10305,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,131,0.00241,980,11/30/1985
2.63478,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0.0293,981,2/12/1997
3.65698,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,602,0.53243,982,11/18/1955
2.69592,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,245,0.0049,984,7/26/1996
3.51072,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3219,3.60966,986,9/13/1996
3.20833,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,288,0.00235,987,4/14/1997
3.34467,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,544,1.11098,988,9/13/1996
2.73536,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,939,2.77879,990,9/13/1996
3.57316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2604,2.54221,991,10/25/1996
2.7381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,273,1.42493,992,9/13/1996
3.49597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,248,0.21473,993,10/4/1996
4.00402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5477,0.21646,994,9/20/1996
3.0076,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3422,5.21891,996,9/20/1996
3.53509,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,228,0.00225,997,1/24/1996
3.21803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,821,6.09589,998,11/6/1996
3.28979,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3211,7.52232,999,9/11/1996
3.09091,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209,1.40498,1000,9/6/1996
3.14333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1671,1.30643,1003,9/27/1996
2.69197,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1607,2.91967,1004,10/4/1996
2.50369,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2305,2.31589,1005,10/4/1996
3.26253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1596,1.11329,1006,10/11/1996
2.94444,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1854,0.865,1007,7/1/1975
3.31829,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,809,0.1898,1008,5/25/1955
3.13987,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2699,0.41816,1009,3/21/1975
3.07226,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2657,3.75499,1010,12/23/1968
2.7486,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1607,4.33805,1011,2/14/1974
3.55436,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3707,0.91892,1012,12/25/1957
3.40306,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5034,2.89681,1013,6/21/1961
3.36699,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1654,1.42916,1014,5/19/1960
3.26576,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3919,4.89292,1015,2/3/1993
3.12782,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1506,0.98421,1016,3/19/1959
3.50354,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3533,2.30861,1017,12/21/1960
3.06215,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,1.43569,1018,12/2/1965
3.51649,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7097,7.99854,1019,12/23/1954
3.24728,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7346,5.9843,1020,9/30/1993
2.84311,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3904,0.69762,1021,7/15/1994
3.55137,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10015,21.793,1022,3/4/1950
3.75332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393,0.00323,1023,12/20/1968
3.17188,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,1.63196,1024,12/21/1944
3.55238,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5909,8.3723,1025,12/25/1963
3.1626,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0.0033,1026,11/29/1948
3.28052,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8527,15.7433,1027,6/14/1991
3.71958,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,14801,15.5584,1028,8/27/1964
3.4586,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9951,14.8831,1029,10/23/1941
3.08705,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3366,3.77799,1030,11/3/1977
3.32771,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4684,5.12122,1031,10/7/1971
3.61878,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8596,15.0503,1032,7/26/1951
3.43718,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4322,13.69,1033,7/10/1981
3.54167,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1548,1.71065,1034,8/23/1996
3.80463,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,14782,8.9761,1035,3/2/1965
3.93341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31611,22.5611,1036,7/14/1988
2.73379,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,7528,6.10194,1037,3/5/1992
3.21488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,242,0.68927,1038,9/4/1996
3.375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,160,0.91872,1040,11/8/1996
4.05079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5887,1.83418,1041,5/27/1996
3.43429,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9351,2.56045,1042,10/4/1996
3.01484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1247,0.61263,1043,10/18/1996
3.33556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,523,0.00366,1044,9/4/1996
3.98446,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1351,1.38748,1046,6/21/1996
3.42472,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9358,5.60724,1047,10/11/1996
3.41076,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5407,4.87367,1049,10/11/1996
3.76904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773,0.13649,1050,10/11/1996
3.56977,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376,0.04755,1051,10/11/1996
3.05046,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0.00468,1053,1/26/1996
3.48756,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,0.04526,1054,10/16/1996
2.77746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,355,0.01331,1055,1/31/1997
3.45687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,742,0.04638,1056,9/10/1996
3.43033,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3617,5.76246,1057,12/6/1996
3.29197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,137,0.0016,1058,2/10/1996
3.57465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11253,13.0897,1059,10/31/1996
3.84317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10352,2.91608,1060,10/18/1996
3.62472,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9922,9.23298,1061,10/18/1996
3.3323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0.0015,1063,12/10/1996
3.10487,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3285,13.4621,1064,8/13/1996
3.96397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1471,0.00984,1066,5/7/1937
3.39726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0.00223,1067,11/19/1937
3.66374,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,342,0.46229,1068,7/22/1947
3.94452,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,784,1.59629,1069,12/9/1944
3.69983,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31012,7.81164,1073,6/29/1971
3.48252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,143,0.07408,1075,1/28/1994
3.82405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,449,3.10274,1076,11/29/1961
3.84709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7364,4.50291,1077,12/17/1973
3.7343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3694,2.53759,1078,4/28/1971
3.84386,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20264,3.68873,1079,7/15/1988
3.97513,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21857,9.52944,1080,8/16/1979
3.51221,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4055,1.63346,1081,4/25/1982
3.64256,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908,0.09068,1082,8/23/1972
3.4517,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1584,1.80364,1083,7/1/1965
3.86015,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10443,3.54865,1084,8/4/1967
3.64892,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,0.25158,1085,10/7/1958
4.02745,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5975,9.30669,1086,5/29/1954
3.43345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0.00144,1087,11/22/1995
3.21784,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12174,10.536,1088,8/20/1987
4.08884,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28710,24.8808,1089,6/25/1992
3.91377,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16567,12.8365,1090,12/18/1986
2.79569,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5849,4.3789,1091,7/5/1989
3.34627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12083,8.42858,1092,3/20/1992
3.36029,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8886,1.6929,1093,3/1/1991
3.64127,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13212,1.42637,1094,9/2/1992
3.85809,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6356,3.21878,1095,9/16/1992
3.91868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3929,2.6079,1096,12/8/1982
3.76175,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,35442,26.7645,1097,6/11/1982
3.05882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0.00169,1098,6/21/1996
3.81954,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2272,1.58967,1099,12/16/1938
2.85414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5992,9.39931,1100,6/27/1990
3.41215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21389,16.3443,1101,5/16/1986
3.79679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6781,2.83571,1103,10/27/1955
3.96169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7321,4.69421,1104,9/18/1951
2.35086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,989,0.50531,1105,10/8/1996
3.96755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849,0.67455,1111,5/20/1996
3.40278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0.00198,1112,10/25/1996
3.19206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,3.92514,1113,10/25/1996
3.22123,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0.74279,1114,8/28/1996
3.37574,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0.06526,1116,5/29/1995
3.65678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0.87773,1117,1/1/1996
3.15946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0.00764,1119,3/14/1997
3.55558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9895,11.3974,1120,10/13/1996
2.86885,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1.42471,1121,10/1/1995
3.59579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0.00143,1123,6/19/1996
3.69195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4931,2.38417,1124,12/4/1981
3.61236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6021,1.27094,1125,5/21/1975
2.67335,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3369,1.468,1126,4/19/1991
3.65931,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,17833,9.17529,1127,8/8/1989
