rate_ave,rate_cnt,popularity,mid
3.80834,3994,12.3796,47099
3.02362,614,8.65659,47122
2.98328,329,11.0363,47124
3.43591,2122,8.41069,47200
3.72251,191,2.61219,47202
3.18182,264,3.32899,47254
2.86449,214,1.46904,47261
2.68298,235,5.95035,47264
3.77434,113,4.72888,47274
3.40446,628,24.3897,47382
2.55597,134,2.26175,47384
3.53383,133,2.59104,47394
3.81208,149,1.40666,47404
3.69216,1059,2.59509,47423
3.36364,121,1.15964,47446
3.37791,430,1.49316,47465
3.94604,593,4.48275,47491
2.33077,130,1.42715,47516
3.29189,1331,4.85004,47518
3.81497,6988,11.0395,47610
3.74729,2210,5.75858,47629
3.5,130,3.28928,47634
3.0623,915,6.61026,47640
3.59873,785,3.59079,47644
3.86336,333,0.05061,47721
3.49634,273,5.00064,47725
3.60638,141,0.00713,47778
2.05432,672,4.75848,47810
3.0365,137,1.09334,47830
3.71465,587,2.48631,47894
3.21701,288,2.44004,47937
3.11458,432,2.09505,47950
2.79718,355,3.22911,47952
3.26067,539,1.46176,47970
2.92381,105,2.30606,47976
3.25723,173,0.65072,47978
3.29,2081,6.35335,47997
3.78561,1313,1.5789,47999
3.65041,123,1.41846,48032
3.62827,2943,3.74916,48043
3.42278,259,0.78692,48061
3.78128,2190,3.14775,48082
2.72655,949,5.22825,48142
3.35451,244,3.78903,48161
3.71898,137,2.08785,48165
3.48718,117,0.7441,48231
3.64815,162,0.13514,48262
3.64083,2929,7.42408,48304
3.3403,335,6.82687,48319
3.21747,1168,9.99219,48322
3.13176,296,1.48124,48326
3.57566,152,4.85601,48342
4.03137,12402,15.1151,48394
3.49234,653,7.007,48412
3.03861,531,8.30127,48414
2.96795,312,3.84048,48416
4.1143,15477,27.2413,48516
2.53564,463,10.8062,48518
2.819,558,1.43652,48520
2.79927,137,6.2324,48522
3.11952,456,1.93508,48560
2.48313,415,7.83042,48591
2.96279,524,4.90377,48593
2.41435,216,2.85554,48596
3.53448,174,2.55676,48598
3.23735,257,5.04752,48678
3.79014,1451,6.36404,48696
3.8038,316,0.02916,48698
3.58962,106,0.80564,48711
3.89076,4394,3.23897,48738
3.56818,176,0.20951,48741
3.55958,663,2.89288,48744
3.89387,9592,9.01819,48774
4.04759,12292,34.8305,48780
3.49465,1308,6.98635,48783
3.61856,291,1.67262,48856
3.75758,297,0.77861,48872
2.85831,1655,10.5267,48877
3.3865,163,1.58335,48879
3.13253,166,0.0072,48883
2.59763,338,4.22626,48943
3.42498,1093,7.71641,48982
3.65967,1716,7.90418,48997
2.4127,252,4.20149,49013
3.45717,572,7.80458,49130
3.62821,273,0.01818,49132
3.04954,434,0.45259,49220
3.7582,122,0.00472,49225
3.30417,120,0.02087,49263
3.84526,13309,28.6175,49272
3.11197,1746,16.6119,49274
2.8475,200,2.09663,49276
3.58984,2933,12.2628,49278
3.41017,462,3.3068,49280
2.16917,133,1.60525,49282
3.31023,440,1.71647,49284
3.52764,1972,12.9936,49286
3.69613,181,0.97943,49312
3.1896,327,3.99501,49314
3.13548,465,0.49956,49347
3.78241,108,1.07941,49394
3.27816,1021,5.98696,49396
3.76271,118,0.00369,49412
3.58621,145,1.69129,49422
3.33696,138,0.2195,49524
2.49757,206,2.49244,49526
2.52995,217,3.87542,49528
3.87866,7557,13.7355,49530
3.211,391,8.63093,49647
2.61239,1299,11.4543,49649
3.30068,1332,19.3845,49651
3.33704,135,1.79304,49666
3.71154,104,1.4035,49688
3.77154,917,4.61865,49772
3.54688,512,2.00108,49793
3.42712,1475,4.57286,49822
3.29348,874,4.17966,49824
3.69024,594,4.47873,49910
3.58568,747,2.93327,49932
3.50814,307,0.8878,49957
3.7546,1251,2.29496,49961
2.48805,251,5.3053,50003
3.42138,566,3.7825,50005
3.80625,240,0.84161,50011
3.0207,314,3.20264,50064
3.78177,181,0.02874,50066
3.8298,2503,8.28316,50068
1.96875,160,1.41051,50147
2.44366,142,4.18077,50149
2.48039,102,1.95867,50153
2.90972,144,1.3792,50158
3.63163,490,1.54391,50160
3.18009,211,17.1118,50162
2.58239,704,16.3203,50189
3.59431,281,0.49064,50274
3.28368,772,4.6587,50442
2.85385,260,2.48654,50445
3.21186,177,1.50017,50447
3.7487,384,3.12961,50514
3.41762,1226,12.8617,50601
3.59615,104,0.08563,50641
3.52574,136,0.01359,50651
3.97215,395,0.00825,50658
3.59095,995,3.14489,50685
3.9728,386,0.02268,50740
3.92369,249,0.00585,50742
3.0806,366,4.05287,50792
3.20721,1332,6.12575,50794
2.81347,193,2.36514,50796
1.49842,951,8.38428,50798
2.68421,247,2.29588,50800
2.87355,431,4.3158,50802
3.0339,767,3.4693,50804
1.89775,489,6.14556,50806
3.58115,191,0.79769,50842
3.92,525,0.94175,50851
3.86402,10145,27.1745,50872
3.76222,1146,3.68505,50912
3.03836,378,1.72181,50923
3.25153,163,4.14992,50954
3.54015,137,1.34424,51007
3.36471,255,3.34573,51037
3.55639,133,0.70766,51063
2.55309,1780,13.984,51077
3.60216,1297,3.90652,51080
3.30044,1353,8.14715,51084
3.05748,1531,8.49821,51086
2.9597,397,0.74276,51088
3.43963,1027,2.93473,51091
3.78155,103,0.0047,51127
3.28037,214,2.45334,51174
3.86436,8268,10.392,51255
3.82509,283,3.86522,51277
3.68966,174,1.78569,51357
2.76396,197,0.26554,51372
3.24231,1366,9.68784,51412
3.25592,211,1.95036,51418
3.78409,528,1.10553,51471
3.66986,4277,10.8067,51540
3.49398,166,0.92896,51562
2.76554,885,6.00674,51575
3.64691,194,2.50549,51660
3.66585,11848,22.7212,51662
2.69712,104,1.72342,51666
3.54514,144,2.57361,51678
3.41514,218,2.3552,51694
3.25055,455,2.21035,51698
3.60703,327,1.7444,51705
3.46559,988,5.75864,51709
3.56923,650,6.96551,51834
3.72179,514,1.78718,51884
2.82059,170,3.04775,51903
2.91993,562,3.83607,51925
3,249,8.4824,51927
3.65552,942,3.59735,51931
3.60417,2280,18.1521,51935
2.35014,357,6.28688,51937
2.98974,585,6.41393,51939
3.83314,863,3.79757,52042
3.03521,142,0.42939,52227
3.58567,928,1.27598,52241
3.13368,2046,9.53432,52245
2.16772,158,4.09438,52279
2.78395,324,7.63852,52283
3.49724,907,13.9937,52287
3.859,922,1.15799,52319
3.29096,177,2.09989,52321
3.62441,2737,10.8071,52328
3.27,300,2.45423,52375
3.79302,1604,4.07811,52435
3.28671,143,3.06952,52448
2.84641,306,2.93225,52456
3.31229,1473,12.2648,52458
2.58824,255,4.62849,52460
3.25344,363,1.39442,52462
3.68955,641,6.77429,52579
2.94702,151,4.6358,52591
3.70391,1741,7.73688,52604
3.36875,240,7.15534,52606
2.94214,458,8.66848,52644
3.69708,137,1.77873,52666
3.29452,292,2.85722,52668
2.8278,633,8.22794,52694
3.13333,255,4.21559,52712
2.9023,261,3.99188,52717
2.99464,4758,23.4926,52722
2.83969,131,5.96416,52724
3.92926,417,0.04674,52767
3.1732,153,5.191,52806
2.875,112,0.02688,52838
2.73006,163,0.83609,52867
3.86283,1418,2.10526,52885
3.35359,502,4.15496,52950
3.83098,1343,3.2701,52952
3.77217,485,2.65901,52967
3.56766,5439,12.8031,52973
3.41667,1308,7.64275,52975
3.43619,3918,16.047,53000
3.01435,209,2.8889,53002
1.87879,132,0.24721,53004
3.87838,296,0.00644,53024
3.07686,2485,16.2674,53121
3.93846,2340,2.68329,53123
3.39416,6108,24.7968,53125
2.98517,236,3.18479,53127
3.675,1460,3.42015,53129
3.1405,121,4.05697,53138
3.23228,127,2.22953,53140
3.66557,305,1.32931,53161
3.49859,355,0.81796,53189
2.93935,676,5.60806,53207
3.70974,1037,6.95044,53318
3.50023,4295,14.946,53322
3.30682,132,1.49933,53326
2.65837,502,8.5893,53435
3.26657,332,0.95893,53447
3.37463,678,10.1049,53460
2.82968,2237,19.2219,53464
2.91722,151,2.35974,53466
3.56863,510,3.2477,53468
3.57133,2769,7.19971,53519
3.62297,1110,6.64025,53550
3.68121,149,0.01534,53769
3.58915,129,0.00013,53827
3.98802,167,0.00734,53883
3.75701,107,0.14331,53887
3.75962,2105,1.31027,53894
3.27823,248,3.62133,53921
3.29073,2590,9.84857,53953
3.70468,1390,3.96422,53956
3.57412,4398,14.3483,53972
2.62231,372,5.32902,53974
3.06849,146,3.3544,53988
2.76863,1597,10.9097,53993
3.30206,6262,5.50716,53996
2.39735,151,2.94371,53999
3.74635,6777,24.0797,54001
2.935,1077,5.20045,54004
3.14465,159,2.33205,54075
3.46491,114,0.99265,54094
3.66207,1811,3.1055,54190
3.42241,580,4.91283,54256
3.85021,4660,11.0237,54259
3.49467,5914,29.39,54272
1.8306,183,1.80439,54274
3.2783,530,4.27285,54276
2.56731,156,5.32245,54278
3.59494,790,1.36669,54281
3.97729,12086,12.218,54286
1.19588,194,2.47824,54290
3.397,267,1.43966,54331
3.83501,694,3.05842,54372
3.76942,7288,11.481,54503
3.45906,171,2.31532,54513
3.35714,119,3.13272,54612
2.98077,910,10.163,54648
2.80874,183,10.6287,54686
2.52158,556,1.11226,54732
3.08824,221,4.07147,54734
3.58658,1386,9.45289,54736
3.55666,353,0.75118,54745
2.26786,140,1.63835,54768
3.01344,558,3.52492,54771
2.98037,382,7.76669,54775
2.9215,414,5.64505,54780
2.98289,526,7.57922,54785
3.23476,328,5.02655,54787
3.44162,531,1.66909,54796
3.8102,1578,1.07699,54881
3.45513,156,0.15227,54910
2.62712,118,4.36854,54934
3.3107,383,1.76051,54962
3.61058,2609,8.03308,54995
3.76628,5006,7.47884,54997
3.29459,1441,8.19209,54999
2.76944,180,1.11659,55020
3.75418,299,0.00435,55031
3.74493,2513,8.83839,55052
3.62879,132,0.10526,55063
3.78409,132,0.12693,55067
3.84597,831,0.9093,55069
3.80719,306,0.05934,55071
3.32163,527,3.74122,55080
3.58868,795,3.0527,55094
3.44241,191,1.88728,55116
3.83108,3395,5.25136,55118
3.84444,270,2.07117,55167
3.87676,284,0.76612,55176
3.27353,170,0.36495,55205
3.1793,1517,3.59385,55232
2.53676,340,2.59345,55241
2.82266,609,10.097,55245
3.94998,5518,14.4427,55247
3.06324,253,5.09619,55250
3.76552,612,8.93971,55253
3.09732,149,2.52007,55255
2.612,125,2.63556,55257
2.8375,160,6.89123,55259
2.79147,434,7.33565,55261
3.43655,1450,4.79931,55267
3.729,3179,10.6764,55269
3.25941,505,5.93307,55272
3.42692,650,10.4474,55274
3.74927,3081,4.91875,55276
3.22941,170,3.22083,55278
3.74326,2150,5.76706,55280
3.06753,1503,12.5322,55282
3.40267,375,1.74322,55284
3.51273,275,3.27836,55286
3.28889,180,3.37295,55288
3.81779,3013,3.36438,55290
3.62984,1833,4.4497,55363
3.97016,2480,1.92182,55442
3.82972,969,2.29494,55444
3.41534,378,3.74905,55451
3.08722,407,5.5262,55553
3.90922,358,2.22387,55555
2.8205,1078,8.39583,55577
3.64831,118,0.02016,55620
3.61483,209,0.00609,55687
3.97694,1019,4.06123,55721
3.28361,238,0.676,55729
3.50671,298,2.30193,55732
3.82229,5402,12.9453,55765
2.98333,1020,12.0443,55768
3.54328,1236,3.94291,55805
3.91601,1649,6.06171,55814
3.98995,10995,14.203,55820
3.21724,1618,2.51485,55830
3.62616,864,5.04725,55872
3.77027,111,1.31481,55895
3.68232,181,1.18038,55901
3.93478,1909,4.74619,55908
2.97846,325,2.19968,55946
2.71,250,3.85446,55955
3.02913,1682,10.4123,55995
3.26419,511,3.87658,55999
2.9871,155,2.67425,56001
2.70747,388,8.706,56003
3.66129,186,0.00822,56012
3.09028,144,1.58729,56079
3.47162,1850,7.63183,56145
3.58255,2326,12.0073,56152
3.056,1009,12.8725,56156
2.59016,122,4.12899,56165
3.10029,344,4.79451,56169
3.15448,1942,9.78259,56171
3.48752,7254,22.1137,56174
2.5192,677,7.80154,56176
3.77311,1439,1.91257,56251
3.00712,281,1.65055,56274
3.46004,538,4.33894,56286
3.60385,727,2.27198,56333
2.36161,112,11.834,56336
3.77132,1771,9.54266,56339
3.84023,11617,10.2295,56367
3.5,108,0.00653,56379
3.3406,436,1.50478,56389
3.54955,111,0.00858,56508
3.685,300,0.83266,56563
3.58167,1904,9.97337,56587
3.81426,961,5.70069,56607
3.17619,105,1.64111,56633
3.87039,1084,0.71198,56715
3.57046,3889,13.3811,56757
3.277,2204,10.9603,56775
3.94023,5647,6.92742,56782
3.67931,2175,2.97416,56788
2.4061,1246,13.2531,56801
3.32111,777,3.25342,56805
3.71756,524,2.75405,56885
3.55806,155,1.40551,56908
3.20543,258,6.89115,56915
3.78227,1015,2.78231,56921
3.53281,1280,8.23653,56941
3.17005,2364,9.84303,56949
3.23736,356,2.89266,57147
1.83571,210,4.7523,57223
3.78529,333,1.99104,57243
3.7472,1161,11.2578,57274
2.05447,257,4.37186,57326
3.42405,237,3.1524,57353
3.36576,3706,12.6018,57368
2.79252,147,3.69023,57370
3.1131,252,3.76534,57401
3.52952,271,1.15531,57464
3.78621,145,1.38812,57502
3.91196,886,5.56634,57504
2.30914,186,6.14967,57520
3.02137,351,3.47234,57526
3.33789,1462,8.77778,57528
1.63588,655,6.31713,57532
2.64563,309,4.0622,57534
2.52035,172,2.43799,57536
2.71959,148,3.86242,57538
3.09843,127,1.64565,57637
3.39186,2506,14.288,57640
3.89153,5453,8.71729,57669
3.61154,130,3.15807,57792
3.65116,129,0.56114,57845
2.96774,341,4.10997,57910
2.97076,513,8.84542,57951
3.73361,122,0.01098,57980
2.98557,2252,9.38441,58025
3.58766,1426,13.7783,58047
3.31518,257,1.62264,58078
3.28467,1161,7.27814,58103
3.32182,738,6.23106,58105
3.10486,453,14.2031,58107
3.36794,814,8.12216,58154
2.87982,649,4.00948,58156
3.32533,750,4.52861,58162
3.77734,256,0.02175,58191
3.25746,134,0.68222,58246
2.11538,117,1.85309,58291
2.53413,2095,16.3832,58293
3.6247,2089,7.18065,58295
2.92058,554,4.78296,58297
3.44176,1116,13.0928,58299
3.23975,488,9.85115,58301
3.95936,1095,1.04526,58303
3.67039,537,1.91332,58306
2.20134,447,2.49393,58315
3.01307,306,4.90772,58332
3.51095,137,2.50724,58334
3.59179,621,3.54763,58347
3.68301,306,2.59534,58351
3.55618,445,1.11429,58376
2.88793,116,1.71291,58418
4.02876,226,1.40839,58425
2.64286,147,1.42796,58432
3.60316,475,2.04964,58490
3.46951,164,3.14266,58492
4.2151,23512,51.6595,58559
3.52941,136,0.01523,58622
3.3283,265,12.9776,58627
3.20354,113,3.79149,58652
2.78783,337,3.85704,58655
3.65138,109,0.0185,58706
3.49086,2461,7.29612,58803
3.10112,356,1.5153,58806
2.92222,315,1.60823,58839
3.21053,171,4.89786,58876
3.41975,162,2.62908,58879
3.37838,148,3.25557,58964
3.11522,230,4.80693,58972
2.76487,353,5.09056,58975
3.66571,3995,10.2926,58998
2.29378,434,4.09744,59014
3.28079,479,4.04951,59016
3.88758,934,1.42603,59018
3.195,1100,5.89483,59022
3.6696,227,6.95974,59026
3.04818,550,4.2758,59037
3.30779,796,3.16243,59103
3.45565,575,7.58955,59118
3.63765,1028,2.60778,59126
3.59804,510,1.96859,59141
3.42182,307,0.63089,59143
3.52024,247,1.26071,59220
3.05584,197,2.68536,59256
3.14728,679,1.24417,59258
2.10078,129,0.00747,59295
2.00256,195,2.12054,59306
3.91455,13552,34.5114,59315
3.05375,493,6.05888,59333
3.43385,325,2.34124,59336
3.82921,5662,31.1461,59369
3.95501,1878,5.79928,59387
3.6592,402,3.38021,59392
3.16912,136,1.99317,59404
3.68293,205,3.04512,59418
3.16457,796,9.222,59421
2.55675,326,11.1422,59429
3.48507,134,0.04581,59440
3.29768,1725,21.1248,59501
3.59829,117,0.0155,59519
3.73529,119,3.04554,59549
3.75,188,0.07815,59590
2.8682,239,2.07799,59594
3.29952,207,9.79404,59604
2.92807,4741,21.7742,59615
3.81308,107,0.00652,59684
3.10989,182,1.83831,59709
2.66165,133,3.69005,59715
2.89263,1276,5.46506,59725
3.02952,525,8.03065,59727
3.71447,380,1.13321,59731
2.84783,138,2.02727,59738
3.70847,5255,18.4795,59784
3.63149,308,1.4249,59810
2.70174,1321,6.75211,59900
2.81081,148,1.93263,59908
3.0625,104,2.4785,59915
3.50482,311,1.63171,59985
3.75605,537,5.05263,59995
2.48966,1306,10.7874,60037
3.33578,3066,29.1359,60040
4.03344,13787,28.0608,60069
3.28342,2768,19.0733,60072
3.20772,3613,10.9473,60074
3.25784,1817,13.1523,60126
3.34228,149,2.11553,60128
3.08333,156,3.689,60141
3.67149,1105,2.05669,60161
3.825,340,0.72271,60291
3.55408,453,1.42275,60293
3.81604,106,0.01008,60295
3.88279,401,1.93651,60333
2.1371,186,1.2432,60363
3.52809,178,0.53848,60382
3.13734,1347,14.0984,60397
3.69953,213,6.32487,60408
3.31818,110,3.41961,60482
3.70093,749,5.89936,60487
3.53947,114,1.98677,60503
2.86185,713,10.4841,60514
2.47791,249,3.63103,60516
2.84112,107,1.78196,60522
3.62795,254,5.15043,60609
3.34828,435,4.45051,60647
2.17925,106,7.08182,60649
3.66042,427,4.26352,60674
3.71711,6096,17.7985,60684
3.75122,615,5.40896,60753
3.39204,1695,6.02901,60756
3.44231,156,1.82541,60758
2.90806,794,10.5151,60760
3.38603,136,0.01305,60763
3.87564,1359,3.91031,60766
3.72197,223,0.39942,60816
3.63408,179,1.81889,60818
2.92416,178,2.04983,60832
4.10577,156,0.03672,60904
2.61125,827,9.41347,60937
2.98011,176,0.38411,60939
2.98765,243,2.6865,60941
3.68694,444,4.4838,60943
3.28042,189,1.41472,60948
3.64499,2076,8.85753,60950
3.64828,435,3.20272,60979
3.5272,2886,11.6006,61024
3.6196,347,3.83492,61026
3.10616,292,3.22319,61071
2.66509,106,2.75424,61073
3.47509,281,2.26942,61075
2.35476,389,4.27426,61123
3.40888,3671,14.437,61132
3.02261,951,4.76793,61160
3.33007,153,0.23525,61167
2.54762,168,3.38433,61210
3.92048,1094,2.60859,61236
4.00645,3331,5.56616,61240
3.16852,270,1.33684,61246
3.111,982,10.5561,61248
2.87202,504,4.90288,61250
3.07,250,5.86509,61255
3.6699,103,0.01292,61257
3.02798,411,5.6072,61262
3.07796,186,2.1294,61289
3.55297,4569,5.03029,61323
1.27176,425,5.62476,61348
2.86769,752,5.26132,61350
3.53425,584,3.84568,61352
2.84926,136,1.59427,61361
3.18615,231,1.90974,61394
2.42029,483,4.39159,61401
3.86641,131,0.00739,61406
2.69214,471,6.61989,61465
3.21239,113,0.15066,61678
2.92258,465,4.46939,61697
2.94788,307,2.58936,61705
3.47828,967,3.59033,61729
3.37621,412,4.21361,61986
2.93564,101,1.04777,61991
3.70871,448,0.41385,62049
3.28501,1214,7.34593,62081
3.21401,521,3.03405,62113
2.875,160,5.24714,62137
3.48368,1164,4.61403,62155
3.51703,323,5.05836,62203
3.5137,146,0.81447,62235
3.47959,392,3.22456,62250
3.00803,249,7.00788,62265
3.53237,556,5.65115,62293
3.35499,631,3.90306,62344
3.58517,1315,8.11854,62374
3.41142,762,11.7045,62376
2.6012,830,6.50987,62394
3.33828,2056,9.70335,62434
3.1868,538,2.54836,62437
3.20117,256,5.93622,62439
3.71872,983,1.98532,62511
3.62023,262,6.10603,62553
3.26736,144,2.02054,62577
3.82773,595,4.80927,62644
3.336,125,1.61006,62718
3.04092,391,6.50637,62733
3.23658,298,5.03043,62792
3.61258,151,2.6235,62799
3.87981,104,0.10125,62801
2.92742,124,0.77718,62834
3.20283,106,2.44847,62836
3.68954,1530,8.2844,62849
2.33544,316,4.27774,62912
3.67233,1030,1.32999,62956
3.40374,187,0.48976,62970
3.33598,1195,24.1321,62999
3.31022,548,4.66732,63033
3.73679,1987,9.41661,63062
3.60018,1627,10.7222,63072
3.93283,10541,14.1543,63082
3.37566,3603,30.8151,63113
3.62665,2120,7.14711,63131
3.25,132,0.04344,63189
3.41167,317,2.80196,63222
3.08264,121,1.29164,63239
2.26056,142,3.5119,63393
3.79449,399,5.11127,63433
2.74678,699,6.96503,63436
3.22103,561,4.84475,63479
3.60127,158,2.02654,63515
1.81633,196,4.58461,63540
3.68362,354,1.31231,63808
3.34571,175,5.51249,63826
3.22906,1015,6.82808,63853
3.52354,1869,18.0027,63859
3.85283,2813,4.59881,63876
2.69016,2561,22.479,63992
3.08354,826,13.4724,64030
2.90199,352,5.83803,64032
3.85318,1226,7.75207,64034
3.64545,110,3.1788,64114
2.98276,203,1.79187,64116
3.77337,492,2.7434,64197
3.396,125,0.9089,64229
2.72954,281,9.97646,64231
3.11551,303,2.43214,64249
3.69512,123,0.00611,64278
3.66011,534,3.46869,64285
2.79324,1243,9.38138,64497
3.52105,380,2.04152,64499
3.44273,227,3.39872,64501
2.24868,189,8.4661,64508
3.74544,1644,4.31934,64575
3.97403,7181,15.6266,64614
3.81851,2193,4.33407,64620
3.79453,1701,7.57918,64622
3.80471,297,1.42656,64701
3.72931,1692,11.1316,64716
3.86486,4351,5.3724,64839
3.63591,5051,10.4742,64957
3.44861,2189,15.3942,64969
3.42938,1239,12.0888,64983
3.82428,313,5.6165,64993
3.05991,459,0.00555,64997
3.54967,151,0.76809,65037
3.11983,726,11.043,65088
3.37894,508,1.01288,65126
3.52351,1127,5.61108,65130
3.7551,294,0.28011,65133
3.78109,402,0.00018,65135
4.01415,530,0.89977,65188
3.04851,134,3.19839,65193
3.59043,846,4.75905,65216
3.51195,251,0.37604,65225
3.31568,963,5.92931,65230
3.8151,1636,10.6149,65261
3.44222,225,1.83902,65418
2.65487,113,5.24634,65435
3.22842,278,2.34442,65465
3.96999,1333,14.7448,65514
2.88235,153,3.90572,65567
3.08523,264,6.87435,65577
2.91275,596,6.2405,65585
3.73798,208,3.72142,65596
2.58654,208,5.61756,65601
3.64186,215,0.72074,65612
3.78884,753,5.89599,65642
3.30708,1003,17.3212,65682
3.18097,373,6.56034,65685
2.43697,587,14.7544,65802
3.21329,143,1.38605,65810
2.45556,180,5.15477,65813
3.33333,240,1.62755,65868
3.16598,241,8.70157,65882
3.32883,111,0.00176,65939
3.29353,402,5.11565,65982
3.47481,258,8.22241,66090
3.77711,3587,9.14965,66097
3.51793,251,2.09397,66130
3.32569,109,1.42096,66156
3.18671,790,10.6693,66171
3.16418,536,7.51099,66198
3.38565,223,3.68226,66200
3.28198,1204,7.58774,66203
2.96667,135,0.98221,66240
3.73831,770,1.07121,66297
2.80769,130,3.49971,66304
3.33816,207,2.19705,66335
3.97803,660,3.37076,66371
3.52813,160,1.24416,66385
3.00932,161,1.08246,66427
3.2289,1007,4.56098,66509
2.18836,146,1.82916,66639
3.72679,937,2.25315,66665
2.99296,142,5.01735,66691
3.4469,113,1.88544,66744
2.60526,285,5.15291,66783
3.5942,276,2.21334,66785
2.75301,249,9.42377,66798
4.05133,3419,1.78629,66934
2.63158,152,5.22647,67073
3.6437,2286,9.5817,67087
2.98984,246,4.86302,67186
3.11305,544,3.03273,67193
3.01439,1355,14.4738,67197
3.11656,163,6.30087,67252
3.90824,3204,18.9582,67255
3.52103,737,1.47913,67267
3.61111,666,4.54981,67295
2.83333,111,1.45447,67361
3.27645,1172,13.2307,67408
3.83654,156,0.04371,67429
3.65395,367,2.56362,67508
2.81496,127,4.38773,67534
3.47904,167,2.34519,67620
3.74461,464,0.06156,67665
2.83114,456,1.90808,67695
3.49315,1678,7.98782,67734
2.92883,555,7.13069,67788
2.92568,222,6.89868,67799
3.64815,108,2.63991,67801
1.89205,352,8.25536,67867
3.15548,894,3.37128,67923
3.83467,995,2.83107,67997
3.71337,1167,3.87414,68073
3.14244,1534,10.4668,68135
4.01775,10758,22.6287,68157
3.561,1000,5.11152,68159
3.72066,426,1.43285,68194
3.08862,914,11.7569,68205
4.02229,5428,9.40351,68237
3.72756,479,6.25835,68269
3.32525,3319,1.90341,68319
2.79878,164,2.65554,68324
3.85202,446,1.44596,68347
3.95205,8717,25.0035,68358
3.11111,135,2.60972,68444
3.73291,234,1.75767,68486
2.28177,181,3.37657,68519
3.87574,338,2.76816,68522
3.70991,212,0.66607,68536
3.28992,119,2.15812,68552
3.26867,2142,9.60986,68554
3.26023,440,2.92736,68659
2.96377,138,2.87526,68749
3.25519,2410,53.8084,68791
2.98343,875,13.6323,68793
2.82824,131,1.53346,68843
3.62258,722,1.95327,68848
3.33333,345,4.4021,68932
3.12633,281,8.11545,68941
3.7793,256,1.42925,68945
3.18409,1282,12.0539,68952
4.03453,11020,31.0641,68954
3.52727,165,2.62081,68959
3.23856,153,2.29611,68963
3.11751,217,4.2462,69069
3.74413,8639,15.7047,69122
3.38838,878,6.05738,69134
3.35478,272,0.41943,69140
2.9122,205,3.76278,69253
3.18766,381,3.36519,69275
2.76253,419,4.15751,69278
3.17072,741,7.11698,69306
3.52273,154,1.60626,69324
3.82432,148,1.98906,69394
3.50459,1633,15.2788,69406
2.49401,668,6.55361,69436
3.58658,231,0.26802,69458
3.78321,4456,14.2013,69481
3.2064,172,0.92825,69516
3.92878,344,0,69524
2.92075,2284,5.39995,69526
3.91014,217,1.84578,69529
3.625,120,1.66714,69574
3.58471,667,2.0645,69604
2.88861,404,7.37854,69606
3.34395,1429,12.4029,69640
3.39974,1142,26.1591,69644
3.50725,138,1.39064,69654
3.76648,182,0.0029,69685
3.54738,401,6.34881,69712
3.38213,263,1.91948,69746
3.80649,6948,11.7236,69757
2.85113,1461,3.94334,69784
3.21705,129,2.78015,69818
3.48305,1298,5.22495,69951
3.19048,105,1.32159,69988
3.57843,102,0.47916,69995
3.12376,101,1.1228,70032
3.3714,556,15.3121,70159
3.20585,855,13.3542,70183
2.97436,117,5.48177,70206
3.17547,265,2.79127,70208
2.72308,130,6.87621,70282
3.85911,9014,13.8891,70286
3.56386,1511,6.07174,70293
2.79828,290,5.4006,70305
2.33095,210,8.27176,70334
2.86027,1095,15.3764,70336
3.34646,127,1.1023,70344
2.77854,219,2.98563,70361
3.63661,183,2.92571,70451
3.60294,136,0.10512,70521
3.8355,307,4.37673,70533
2.78226,124,2.65795,70565
3.68122,378,0.42848,70567
3.55675,934,5.86118,70599
2.6366,194,6.25578,70663
3.17606,142,1.45114,70687
2.56618,204,4.47062,70697
3.44118,340,7.98273,70728
3.75229,109,0.83591,70849
3.75,238,3.50389,70862
2.90164,122,3.02041,70932
2.124,125,0.0066,70946
3.30691,246,1.6607,70984
2.57263,179,4.82688,70994
4.03414,1362,7.57826,71033
3.45584,1653,13.0082,71057
3.74294,496,3.44859,71106
3.78809,571,6.40036,71108
3.27547,265,2.12034,71129
3.88608,316,0.00572,71131
3.4436,1055,10.0294,71135
3.25425,1412,7.68569,71156
2.62936,487,10.2047,71205
3.33592,838,5.40769,71211
3.07175,439,5.00889,71248
2.57494,427,7.47223,71252
2.98766,770,7.40063,71254
3.49554,1234,11.5585,71264
3.82971,875,2.03998,71282
3.52422,289,2.15783,71304
2.95562,169,3.70296,71325
3.45021,241,2.14634,71327
3.09149,1257,16.3213,71379
3.44231,338,2.48438,71429
3.58144,485,2.70015,71450
3.49333,150,0.416,71460
3.91004,667,3.12606,71462
3.57687,1405,4.42956,71464
3.71538,455,1.74951,71466
3.61842,304,2.60023,71468
3.39844,128,1.34759,71484
3.37677,353,7.24309,71500
3.61598,776,4.75097,71518
3.2063,984,5.26093,71520
3.24471,1465,10.6861,71530
3.83355,6200,22.6796,71535
2.62037,108,1.36144,71537
3.59936,156,0.03186,71542
3.28704,108,2.54208,71550
2.61963,163,5.47212,71573
3.73028,1179,4.46184,71579
3.40316,253,5.33899,71619
2.77731,476,8.19215,71668
2.60547,256,1.75493,71670
2.8835,103,4.47962,71700
3.25728,103,1.18396,71732
3.36667,1290,3.05887,71745
3.12607,234,2.31494,71823
3.60642,1043,10.2577,71838
2.89209,139,1.09109,71876
2.59346,107,5.7384,71878
3.96835,1564,5.14788,71899
3.2605,119,6.20562,71902
