rate_ave,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Kids,Music,Mystery,Romance,ScienceFiction,TVMovie,Thriller,War,Western,popularity
3.83851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001
3.3875,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21133
3.68807,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36739
3.51042,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.85307
3.79305,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00005
3.63322,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.04857
3.40258,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.95616
3.00592,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.08362
3.28571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.02449
3.87037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72445
3.79023,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.34106
3.51126,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.16805
3.33696,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.34173
3.60372,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.44596
3.08333,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.00475
3.45638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52184
3.25339,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,2.05385
3.11607,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83744
3.57714,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.59332
3.21019,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07595
2.92369,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.89526
3.90856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144
3.68705,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04351
3.96973,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31328
3.74107,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.50159
3.58571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.63725
3.2246,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12791
3.10577,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06856
3.30738,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.45972
3.59391,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92606
3.96667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71973
3.70275,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78761
3.66667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.94339
3.08465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.20663
3.6685,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.25559
4.01557,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.77124
2.82528,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.99997
3.55769,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.71935
3.96023,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.659
3.68662,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40872
3.34235,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.54817
3.52294,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.38946
2.27311,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.42652
2.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.44038
3.21795,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6.90537
3.84028,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.02922
2.87584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.19624
2.81667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91093
3.48746,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.56907
3.99273,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00001
3.75763,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.26363
2.80165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14324
3.98248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52322
3.10795,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25747
2.74528,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.07481
3.39179,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.95088
3.71154,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.3158
3.42478,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37931
3.91941,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.44873
3.10853,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00148
3.65649,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049
3.66154,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31138
2.86224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.00357
1.77064,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27602
3.64048,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49503
3.8465,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.94303
3.88035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29741
2.51889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07724
2.9562,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1.44902
3.97013,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03099
3.46241,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.35574
3.83447,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04252
3.71489,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.32609
3.47264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.9915
3.50296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08513
3.18956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3761
3.99579,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644
2.61765,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.82925
3.71429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444
3.29176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.05924
3.42806,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.04396
3.39571,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.97168
3.94898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.02442
3.39306,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.30132
3.64286,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.12371
2.90435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30408
3.58712,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.03954
3.26471,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7251
3.88355,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.03079
3.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.10787
3.57622,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50043
3.2567,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35421
3.42647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
3.86975,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1.56707
3.0126,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20586
3.66346,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3.70279
3.52756,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.04171
3.56162,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73936
3.60893,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.65592
3.73529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795
3.23109,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.87148
3.78761,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29849
3.47241,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.67967
3.68405,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286
3.60363,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.032
3.75472,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.60924
3.55505,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19902
3.80525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.02549
3.08544,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.36785
3.29135,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.48246
3.73018,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.13814
3.57684,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32482
2.53644,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.03093
3.32035,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,2.16384
3.59615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418
2.04962,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.64135
2.99583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0952
2.97315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2.82555
3.29661,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.84727
3.81464,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.25813
3.4771,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00779
3.48031,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.03757
3.24294,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3.30441
3.81934,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.78941
3.37993,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.19017
3.1092,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.46442
2.29961,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.28168
3.25641,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6928
3.20064,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06519
3.67878,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.71607
2.83642,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97529
3.55805,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.09777
2.12597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33121
3.0973,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.43699
3.7451,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5128
2.40076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.71912
3.36157,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.78406
3.67857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96771
3.83406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3.65361
3.79647,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.19606
3.96241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.77363
3.73188,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.14476
3.73261,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.99532
3.95157,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.20965
3.28767,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6049
3.15411,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.52766
3.64961,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.88199
3.34961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.62791
4.08195,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15.8966
3.00775,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.98611
3.01786,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.18846
3.5313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5.56867
3.62247,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66505
3.26989,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.00325
1.95411,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.04549
3.7602,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.06383
3.62151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.5571
3.67117,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.61466
3.94642,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71542
3.30444,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.98641
3.95431,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43971
3.5623,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.70382
3.74457,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00835
3.36629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27649
2.80301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.21646
3.58397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0261
3.77741,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.433
2.91593,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.01442
3.91532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25709
2.97203,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.11846
3.57865,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53995
2.61464,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.27879
3.93153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63487
3.60988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7527
3.46491,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.51171
3.86548,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.64442
3.22905,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.10868
3.80063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.33951
3.78177,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.97019
3.89401,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10598
3.48555,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.01694
3.39683,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0114
3.9022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065
3.86815,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00741
3.83134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31448
2.89145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11415
3.06783,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.79209
3.73046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045
3.86267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3819
3.62132,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.76248
3.584,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.07709
4.02617,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13.8983
3.34022,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26.2339
4.0083,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.96339
3.70661,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11004
3.59945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74302
3.58176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.87884
3.13346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20649
3.63855,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50015
3.44034,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.53497
3.095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.0279
3.42054,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.63727
3.59633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12209
3.59524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.12568
3.7381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.29181
1.97917,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14762
3.71802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005
2.66979,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.68442
3.40058,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65368
2.82645,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0.00003
3.71429,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01782
3.70526,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0029
3.48817,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.69852
3.54737,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71796
3.84108,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.65033
3.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.90328
3.31392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.94521
3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.79659
2.49139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9736
2.85135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94156
3.60697,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94748
3.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.50192
3.23196,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71036
3.6162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17387
3.44335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.36218
3.89542,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.01678
3.9649,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.9591
2.89394,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.88481
4.01543,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.17834
3.11827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.79669
2.31977,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.51933
1.5186,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3.86766
2.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6.53011
2.07218,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3.77072
3.16443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.94188
3.82264,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.02817
3.9403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58679
2.95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69383
3.59836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.08484
3.39286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.36391
3.91398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15937
3.65031,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04458
3.98673,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.47946
1.9963,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.65274
2.056,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.15482
3.77727,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.85944
3.41497,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.18666
4.06382,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.1011
3.46118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.79189
3.40581,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.00482
2.93675,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98326
3.38247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40356
3.28338,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.25437
3.3514,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11.4423
1.2815,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.2126
3.16905,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62682
3.6478,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.29492
2.16058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01457
3.76807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.34095
3.525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04913
3.36866,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.18367
3.31967,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.89601
2.91791,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58079
3.78224,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.00989
3.82143,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0034
3.65916,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65314
3.72857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2815
