rate_ave,genres,revenue,rate_cnt,popularity,mid,crew,releasedate,cast,studio,budget,title,runtime
3.55498,"[""Comedy"", ""Drama""]",28215918,4820,1.96278,69,"[{""job"": ""Director"", ""name"": ""F. Gary Gray""}, {""job"": ""Screenplay"", ""name"": ""DJ Pooh""}, {""job"": ""Author"", ""name"": ""Ice Cube""}, {""job"": ""Music"", ""name"": ""Frank Fitzpatrick""}, {""job"": ""Music"", ""name"": ""Ice Cube""}]",4/26/1995,"[{""character"": ""Craig Jones"", ""name"": ""Ice Cube""}, {""character"": ""Smokey"", ""name"": ""Chris Tucker""}, {""character"": ""Debbie"", ""name"": ""Nia Long""}, {""character"": ""Deebo"", ""name"": ""Tommy Lister""}, {""character"": ""Mr. Jones"", ""name"": ""John Witherspoon""}, {""character"": ""Mrs. Jones"", ""name"": ""Anna Maria Horsford""}, {""character"": ""Dana Jones"", ""name"": ""Regina King""}, {""character"": ""Joi"", ""name"": ""Paula Jai Parker""}, {""character"": ""Big Worm"", ""name"": ""Faizon Love""}, {""character"": ""Red"", ""name"": ""DJ Pooh""}, {""character"": ""Mr. Parker"", ""name"": ""Tony Cox""}]","[""New Line Cinema""]",3500000,Friday,91
3.28112,"[""Horror"", ""Action"", ""Thriller"", ""Crime""]",25836616,13464,13.9317,70,"[{""job"": ""Director"", ""name"": ""Robert Rodriguez""}, {""job"": ""Screenplay"", ""name"": ""Quentin Tarantino""}, {""job"": ""Executive Producer"", ""name"": ""Quentin Tarantino""}, {""job"": ""Producer"", ""name"": ""Gianni Nunnari""}, {""job"": ""Executive Producer"", ""name"": ""Robert Rodriguez""}, {""job"": ""Executive Producer"", ""name"": ""Lawrence Bender""}, {""job"": ""Co-Producer"", ""name"": ""John Esposito""}, {""job"": ""Co-Producer"", ""name"": ""Elizabeth Avellan""}, {""job"": ""Original Music Composer"", ""name"": ""Graeme Revell""}, {""job"": ""Director of Photography"", ""name"": ""Guillermo Navarro""}, {""job"": ""Editor"", ""name"": ""Robert Rodriguez""}, {""job"": ""Casting"", ""name"": ""Elaine J. Huzzar""}, {""job"": ""Casting"", ""name"": ""Johanna Ray""}, {""job"": ""Production Design"", ""name"": ""Cecilia Montiel""}, {""job"": ""Art Direction"", ""name"": ""Mayne Berke""}, {""job"": ""Set Decoration"", ""name"": ""Felipe Fern\u00e1ndez del Paso""}, {""job"": ""Costume Design"", ""name"": ""Graciela Maz\u00f3n""}, {""job"": ""Story"", ""name"": ""Robert Kurtzman""}, {""job"": ""Co-Producer"", ""name"": ""Paul Hellerman""}, {""job"": ""Co-Producer"", ""name"": ""Robert Kurtzman""}, {""job"": ""Producer"", ""name"": ""Meir Teper""}]",1/18/1996,"[{""character"": ""Seth Gecko"", ""name"": ""George Clooney""}, {""character"": ""Richard Gecko"", ""name"": ""Quentin Tarantino""}, {""character"": ""Jacob Fuller"", ""name"": ""Harvey Keitel""}, {""character"": ""Kate Fuller"", ""name"": ""Juliette Lewis""}, {""character"": ""Scott Fuller"", ""name"": ""Ernest Liu""}, {""character"": ""Santanico Pandemonium"", ""name"": ""Salma Hayek""}, {""character"": ""Border Guard/Chet Pussy/Carlos"", ""name"": ""Cheech Marin""}, {""character"": ""Razor Charlie"", ""name"": ""Danny Trejo""}, {""character"": ""Sex Machine"", ""name"": ""Tom Savini""}, {""character"": ""Frost"", ""name"": ""Fred Williamson""}, {""character"": ""Texas Ranger"", ""name"": ""Michael Parks""}]","[""A Band Apart"", ""Dimension Films"", ""Los Hooligans Productions"", ""Miramax""]",19000000,From Dusk Till Dawn,108
2.36067,"[""Action"", ""Thriller"", ""Romance""]",11534477,1317,1.88778,71,"[{""job"": ""Director"", ""name"": ""Andrew Sipes""}, {""job"": ""Producer"", ""name"": ""Joel Silver""}, {""job"": ""Screenplay"", ""name"": ""Charlie Fletcher""}, {""job"": ""Original Music Composer"", ""name"": ""Mark Mancina""}, {""job"": ""Director of Photography"", ""name"": ""Richard Bowen""}, {""job"": ""Editor"", ""name"": ""Christian Wagner""}]",11/3/1995,"[{""character"": ""Max Kirkpatrick"", ""name"": ""William Baldwin""}, {""character"": ""Kate McQueen"", ""name"": ""Cindy Crawford""}, {""character"": ""Colonel Ilya Kazak"", ""name"": ""Steven Berkoff""}, {""character"": ""Lieutenant Meyerson"", ""name"": ""Christopher McDonald""}, {""character"": ""Emilio Juantorena"", ""name"": ""Miguel Sandoval""}, {""character"": ""Jodi Kirkpatrick"", ""name"": ""Johann Carlo""}, {""character"": ""Rita"", ""name"": ""Salma Hayek""}, {""character"": ""Louis Aragon"", ""name"": ""John Bedford Lloyd""}, {""character"": ""Rosa"", ""name"": ""Jenette Goldstein""}, {""character"": ""Leonide \""the Hacker\"" Volkov"", ""name"": ""Paul Dillon""}, {""character"": ""Zhukov"", ""name"": ""Olek Krupa""}]","[""Silver Pictures"", ""Warner Bros.""]",50000000,Fair Game,91
3.48972,"[""Comedy"", ""Drama"", ""Romance""]",0,1265,0.64234,72,"[{""job"": ""Director"", ""name"": ""Noah Baumbach""}, {""job"": ""Writer"", ""name"": ""Noah Baumbach""}, {""job"": ""Story"", ""name"": ""Noah Baumbach""}, {""job"": ""Story"", ""name"": ""Oliver Berkman""}]",10/6/1995,"[{""character"": ""Grover"", ""name"": ""Josh Hamilton""}, {""character"": ""Jane"", ""name"": ""Olivia d'Abo""}, {""character"": ""Otis"", ""name"": ""Carlos Jacott""}, {""character"": ""Chet"", ""name"": ""Eric Stoltz""}, {""character"": ""Max"", ""name"": ""Chris Eigeman""}, {""character"": ""Skippy"", ""name"": ""Jason Wiles""}, {""character"": ""Miami"", ""name"": ""Parker Posey""}, {""character"": ""Pete"", ""name"": ""Samuel Gould""}, {""character"": ""Gail"", ""name"": ""Catherine Kellner""}, {""character"": ""Professor"", ""name"": ""Jonathan Baumbach""}, {""character"": ""Lester"", ""name"": ""Peter Czernin""}]","[""Castleberg Productions"", ""Sandollar Productions""]",0,Kicking and Screaming,96
3.80235,"[""Drama"", ""History""]",0,3367,1.20628,73,"[{""job"": ""Director"", ""name"": ""Claude Lelouch""}, {""job"": ""Writer"", ""name"": ""Victor Hugo""}, {""job"": ""Writer"", ""name"": ""Claude Lelouch""}]",3/22/1995,"[{""character"": ""Henri Fortin / Jean Valjean"", ""name"": ""Jean-Paul Belmondo""}, {""character"": ""Andr\u00e9 Ziman"", ""name"": ""Michel Boujenah""}, {""character"": ""Elise Ziman"", ""name"": ""Alessandra Martines""}, {""character"": ""La fille Ziman (as Salome)"", ""name"": ""Salom\u00e9 Lelouch""}, {""character"": ""Th\u00e9nardi\u00e8re 1942"", ""name"": ""Annie Girardot""}, {""character"": ""Th\u00e9nardier 1942"", ""name"": ""Philippe L\u00e9otard""}, {""character"": ""Le policier / Javert"", ""name"": ""Philippe Khorsand""}, {""character"": ""Le gentil voyou / Kind Hoodlum"", ""name"": ""Ticky Holgado""}, {""character"": ""Th\u00e9nardier 1830 / 1990"", ""name"": ""Rufus""}, {""character"": ""Th\u00e9nardi\u00e8re 1830 / 1990"", ""name"": ""Nicole Croisille""}, {""character"": ""Toureiffel"", ""name"": ""William Leymergie""}]","[""Les Films 13"", ""Canal+"", ""TF1""]",0,Les Miserables,175
3.30935,"[""Drama"", ""Romance""]",19030691,3745,0.7845,74,"[{""job"": ""Director"", ""name"": ""Michael Goldenberg""}, {""job"": ""Writer"", ""name"": ""Michael Goldenberg""}, {""job"": ""Producer"", ""name"": ""Michael Haley""}, {""job"": ""Executive Producer"", ""name"": ""Joseph Hartwick""}, {""job"": ""Producer"", ""name"": ""Allan Mindel""}, {""job"": ""Producer"", ""name"": ""Kim Moarefi""}, {""job"": ""Producer"", ""name"": ""Denise Shaw""}, {""job"": ""Editor"", ""name"": ""Jane Kurson""}, {""job"": ""Casting"", ""name"": ""Meg Simon""}, {""job"": ""Production Design"", ""name"": ""Stephen McCabe""}, {""job"": ""Art Direction"", ""name"": ""Jefferson Sage""}, {""job"": ""Set Decoration"", ""name"": ""Carolyn Cartwright""}, {""job"": ""Set Decoration"", ""name"": ""Debra Schutt""}, {""job"": ""Costume Design"", ""name"": ""Cynthia Flynt""}, {""job"": ""Hairstylist"", ""name"": ""Colleen Callaghan""}, {""job"": ""Makeup Artist"", ""name"": ""Kymbra Callaghan""}, {""job"": ""Hairstylist"", ""name"": ""Wayne Herndon""}, {""job"": ""Makeup Artist"", ""name"": ""Sharon Ilson""}, {""job"": ""Unit Production Manager"", ""name"": ""Jan Foster""}, {""job"": ""Post-Production Manager"", ""name"": ""Ric Keeley""}, {""job"": ""Unit Production Manager"", ""name"": ""Chrisann Verges""}, {""job"": ""Executive In Charge Of Production"", ""name"": ""Ted Zachary""}, {""job"": ""Special Guest Director"", ""name"": ""Eric Dilucente""}, {""job"": ""Director"", ""name"": ""Michael Haley""}, {""job"": ""Director"", ""name"": ""Daniel M. Stillman""}, {""job"": ""Property Master"", ""name"": ""Wally Adee""}, {""job"": ""Greensman"", ""name"": ""Lawrence Amanuel""}, {""job"": ""Greensman"", ""name"": ""Jacqueline Arnot""}, {""job"": ""Greensman"", ""name"": ""Christopher Bassett""}, {""job"": ""Producer"", ""name"": ""James Dearlove""}, {""job"": ""Construction Coordinator"", ""name"": ""Robert DiGrigoli""}, {""job"": ""Scenic Artist"", ""name"": ""Rossana Fiore""}, {""job"": ""Set Dressing Artist"", ""name"": ""Daniel Kenney""}, {""job"": ""Grip"", ""name"": ""Edward T. Kerwick""}, {""job"": ""Storyboard"", ""name"": ""Brick Mason""}, {""job"": ""Property Master"", ""name"": ""Tom McDermott""}, {""job"": ""Set Dressing Artist"", ""name"": ""Ray Murphy Jr.""}, {""job"": ""Construction Foreman"", ""name"": ""Ron Petagna""}, {""job"": ""Art Department Coordinator"", ""name"": ""Carla Raij""}, {""job"": ""Leadman"", ""name"": ""Scott Rosenstock""}, {""job"": ""Scenic Artist"", ""name"": ""Margot Therre""}, {""job"": ""Scenic Artist"", ""name"": ""James Sorice""}, {""job"": ""Set Dressing Artist"", ""name"": ""Mitch Towse""}, {""job"": ""Set Dressing Artist"", ""name"": ""Peter von Bartheld""}, {""job"": ""Greensman"", ""name"": ""Stephanie Waldren""}, {""job"": ""Property Master"", ""name"": ""Travis Wright""}, {""job"": ""Set Production Assistant"", ""name"": ""Tom Yeager""}, {""job"": ""Set Dressing Artist"", ""name"": ""Jeffrey Rollins""}, {""job"": ""ADR & Dubbing"", ""name"": ""Dana Austin""}, {""job"": ""Sound Recordist"", ""name"": ""Steven Brimmer""}, {""job"": ""Cableman"", ""name"": ""O.J. Connell III""}, {""job"": ""Supervising Sound Editor"", ""name"": ""Dane A. Davis""}, {""job"": ""ADR & Dubbing"", ""name"": ""Robert Deschaine""}, {""job"": ""Foley"", ""name"": ""Robert Deschaine""}, {""job"": ""Sound Re-Recording Mixer"", ""name"": ""Robert W. Glass Jr.""}, {""job"": ""Sound Re-Recording Mixer"", ""name"": ""Stanley Kastner""}, {""job"": ""Foley"", ""name"": ""Tom Hammond""}, {""job"": ""Dialogue Editor"", ""name"": ""John Kwiatkowski""}, {""job"": ""Sound Engineer"", ""name"": ""Frank Long""}, {""job"": ""Sound Re-Recording Mixer"", ""name"": ""Brian D. Lucas""}, {""job"": ""Sound Editor"", ""name"": ""David McRell""}, {""job"": ""Sound mixer"", ""name"": ""Danny Michael""}, {""job"": ""Dialogue Editor"", ""name"": ""Charles W. Ritter""}, {""job"": ""Foley"", ""name"": ""Joan Rowe""}, {""job"": ""Foley"", ""name"": ""Sean Rowe""}, {""job"": ""Boom Operator"", ""name"": ""Andrew Schmetterling""}, {""job"": ""Sound Editor"", ""name"": ""F. Thomas Simpson""}, {""job"": ""Loader"", ""name"": ""Tom Steel""}, {""job"": ""Sound Effects Editor"", ""name"": ""Todd Toon""}, {""job"": ""ADR & Dubbing"", ""name"": ""Randy Vandegrift""}, {""job"": ""Sound Re-Recording Mixer"", ""name"": ""Dan Wallin""}, {""job"": ""ADR & Dubbing"", ""name"": ""Marty Church""}, {""job"": ""Camera Operator"", ""name"": ""Stuart Allen""}, {""job"": ""Camera Operator"", ""name"": ""Craig DiBona""}, {""job"": ""Rigging Gaffer"", ""name"": ""Richard Dolan""}, {""job"": ""Grip"", ""name"": ""John Donohue""}, {""job"": ""Best Boy Electric"", ""name"": ""Thomas Ford""}, {""job"": ""Still Photographer"", ""name"": ""Louis Goldman""}, {""job"": ""Camera Operator"", ""name"": ""Todd Hotaling""}, {""job"": ""Video Assist Operator"", ""name"": ""Nils Johnson""}, {""job"": ""Electrician"", ""name"": ""Richie Montgomery""}, {""job"": ""Additional Camera"", ""name"": ""Peter Norman""}, {""job"": ""Grip"", ""name"": ""Tom Popola""}, {""job"": ""Grip"", ""name"": ""Geoffrey D. Pound""}, {""job"": ""Steadicam Operator"", ""name"": ""Kyle Rudolph""}, {""job"": ""Gaffer"", ""name"": ""Robert Sciretta""}, {""job"": ""Grip"", ""name"": ""Kevin Smyth""}, {""job"": ""Electrician"", ""name"": ""Brian Stocklin""}, {""job"": ""Electrician"", ""name"": ""Robert Stocklin""}, {""job"": ""Grip"", ""name"": ""Dan Vranesich""}, {""job"": ""Grip"", ""name"": ""Nina Zarnett""}, {""job"": ""Additional Camera"", ""name"": ""Michael Kelem""}, {""job"": ""Additional Camera"", ""name"": ""Dylan Goss""}, {""job"": ""Casting"", ""name"": ""Stephanie Corsalini""}, {""job"": ""Casting"", ""name"": ""Bill Tripician""}, {""job"": ""Casting"", ""name"": ""Karen E. Etcoff""}, {""job"": ""Costume Design"", ""name"": ""Daniel J. Adkins""}, {""job"": ""Costume Design"", ""name"": ""Hallie N. Mohel""}, {""job"": ""Costume Design"", ""name"": ""Lisa R. Frucht""}, {""job"": ""Co-Costume Designer"", ""name"": ""David C. Robinson""}, {""job"": ""Costume Supervisor"", ""name"": ""Deirdre N. Williams""}, {""job"": ""Editor"", ""name"": ""Gary Burritt""}, {""job"": ""Executive In Charge Of Post Production"", ""name"": ""Joe Fineman""}, {""job"": ""Editor"", ""name"": ""Elizabeth Gazzara""}, {""job"": ""Post-Production Manager"", ""name"": ""Mark Graziano""}, {""job"": ""Color Timer"", ""name"": ""Bob La Rossa""}, {""job"": ""Editor"", ""name"": ""Eddie Nichols""}, {""job"": ""First Assistant Editor"", ""name"": ""Laura Rindner""}, {""job"": ""Editor"", ""name"": ""Greg Thompson""}, {""job"": ""Editor"", ""name"": ""James Nichols Jr.""}, {""job"": ""Editor"", ""name"": ""Liv Torgerson""}, {""job"": ""Music"", ""name"": ""Sandy DeCrescent""}, {""job"": ""Sound Editor"", ""name"": ""Greg Dennen""}, {""job"": ""Music"", ""name"": ""Bonnie Greenberg""}, {""job"": ""Music"", ""name"": ""Julie Glaze Houlihan""}, {""job"": ""Music"", ""name"": ""Artie Kane""}, {""job"": ""Music"", ""name"": ""Mark Kaufman""}, {""job"": ""Music Editor"", ""name"": ""Shawn Murphy""}, {""job"": ""Music"", ""name"": ""John Neufeld""}, {""job"": ""Music"", ""name"": ""Bobby Muzingo""}, {""job"": ""Music"", ""name"": ""Conrad Pope""}, {""job"": ""Music"", ""name"": ""Dana Sano""}, {""job"": ""Additional Music"", ""name"": ""Steven L. Smith""}, {""job"": ""Music Editor"", ""name"": ""Kenneth Wannberg""}, {""job"": ""Music"", ""name"": ""Tomas Hart""}, {""job"": ""Music"", ""name"": ""Joe Zimmerman""}, {""job"": ""Transportation Co-Captain"", ""name"": ""James Fanning""}, {""job"": ""Transportation Coordinator"", ""name"": ""Delroy Hunter""}, {""job"": ""Transportation Captain"", ""name"": ""Edward O'Donnell""}, {""job"": ""Producer"", ""name"": ""Robert C. Albertell""}, {""job"": ""Production Manager"", ""name"": ""Alexis Alexanian""}, {""job"": ""Production Accountant"", ""name"": ""David Bonsukan""}, {""job"": ""Producer"", ""name"": ""Joan G. Bostwick""}, {""job"": ""Other"", ""name"": ""Ronald C. Briggs Jr.""}, {""job"": ""Helicopter Camera"", ""name"": ""Al Cerullo""}, {""job"": ""Legal Services"", ""name"": ""Erik Ellner""}, {""job"": ""Location Manager"", ""name"": ""Jan Foster""}, {""job"": ""Production Supervisor"", ""name"": ""Carla Fry""}, {""job"": ""Producer"", ""name"": ""Lisann Gould""}, {""job"": ""Script Supervisor"", ""name"": ""Anne Gyory""}, {""job"": ""Production Accountant"", ""name"": ""Joe Hartwick Jr.""}, {""job"": ""Producer"", ""name"": ""Heidi Herman""}, {""job"": ""Other"", ""name"": ""Tony Hoffman""}, {""job"": ""Location Manager"", ""name"": ""Trish Hofman""}, {""job"": ""Actor's Assistant"", ""name"": ""Tina Hong""}, {""job"": ""Craft Service"", ""name"": ""Judy Janelli""}, {""job"": ""Actor's Assistant"", ""name"": ""Patricia LaMagna""}, {""job"": ""Actor's Assistant"", ""name"": ""Amy London""}, {""job"": ""Other"", ""name"": ""Ginny Martino""}, {""job"": ""Legal Services"", ""name"": ""Peter McManus""}, {""job"": ""Producer"", ""name"": ""Debra Mintz""}, {""job"": ""Location Manager"", ""name"": ""Deborah Parker""}, {""job"": ""Actor's Assistant"", ""name"": ""Lori Patterson""}, {""job"": ""Production Controller"", ""name"": ""Paul Prokop""}, {""job"": ""Other"", ""name"": ""Deborah Ricketts""}, {""job"": ""Production Manager"", ""name"": ""Dawn Murphy Riley""}, {""job"": ""Location Manager"", ""name"": ""Alexander Rooks""}, {""job"": ""Legal Services"", ""name"": ""Phillip L. Rosen""}, {""job"": ""Production Accountant"", ""name"": ""Steven Shareshian""}, {""job"": ""Location Manager"", ""name"": ""Katja Shaye""}, {""job"": ""Craft Service"", ""name"": ""Mary Tormey""}, {""job"": ""Location Manager"", ""name"": ""Zachary Tucker""}, {""job"": ""Publicist"", ""name"": ""Valerie Van Galder""}, {""job"": ""Producer"", ""name"": ""Adolfo Vasquez""}, {""job"": ""Producer"", ""name"": ""Joe Vernon""}, {""job"": ""Actor's Assistant"", ""name"": ""Mark Winsten""}, {""job"": ""Producer"", ""name"": ""Eric Yellin""}, {""job"": ""Location Manager"", ""name"": ""Jon Zeidman""}, {""job"": ""Set Production Assistant"", ""name"": ""Peter Soldo""}, {""job"": ""Production Manager"", ""name"": ""Douglas Tirola""}, {""job"": ""Thanks"", ""name"": ""Tracy Adler""}, {""job"": ""Thanks"", ""name"": ""Betty Ayeroff""}, {""job"": ""Thanks"", ""name"": ""Ellen Chenoweth""}, {""job"": ""Thanks"", ""name"": ""Michael Convertino""}, {""job"": ""Thanks"", ""name"": ""Michael De Luca""}, {""job"": ""Thanks"", ""name"": ""Irene Ferrari""}, {""job"": ""Thanks"", ""name"": ""Brett Foy""}, {""job"": ""Thanks"", ""name"": ""Joey Grill""}, {""job"": ""Thanks"", ""name"": ""Frances Grill""}, {""job"": ""Thanks"", ""name"": ""Ellen Lewis""}, {""job"": ""Thanks"", ""name"": ""John Lyons""}, {""job"": ""Thanks"", ""name"": ""Esther Pearlstone""}, {""job"": ""Thanks"", ""name"": ""Michael Spatt""}, {""job"": ""Thanks"", ""name"": ""Rene\u00e9 Thomas""}, {""job"": ""Thanks"", ""name"": ""Ruth Vitale""}, {""job"": ""Electrician"", ""name"": ""Petr Hlinomaz""}, {""job"": ""Dialogue Editor"", ""name"": ""Kimberly Lowe""}, {""job"": ""Foley"", ""name"": ""Dana Austin""}, {""job"": ""Original Music Composer"", ""name"": ""Michael Convertino""}, {""job"": ""Director of Photography"", ""name"": ""Adam Kimmel""}]",1/26/1996,"[{""character"": ""Lewis Farrell"", ""name"": ""Christian Slater""}, {""character"": ""Lisa Walker"", ""name"": ""Mary Stuart Masterson""}, {""character"": ""Kim / Pamela Segall"", ""name"": ""Pamela Adlon""}, {""character"": ""Danny"", ""name"": ""Josh Brolin""}, {""character"": ""Randy"", ""name"": ""Brian Tarantina""}, {""character"": ""Lewis' Mom"", ""name"": ""Debra Monk""}, {""character"": ""Alice"", ""name"": ""Mary Alice""}, {""character"": ""Simon"", ""name"": ""Kenneth Cranham""}, {""character"": ""Wendy"", ""name"": ""Ally Walker""}, {""character"": ""Grandma Jean"", ""name"": ""Anne Pitoniak""}, {""character"": ""Lewis' Dad"", ""name"": ""Michael Haley""}]","[""New Line Cinema"", ""Juno Pix""]",0,Bed of Roses,87
2.47208,"[""Comedy"", ""Family""]",2042530,573,0.00338,75,"[{""job"": ""Director"", ""name"": ""Steve Miner""}, {""job"": ""Writer"", ""name"": ""Mark Steven Johnson""}]",1/26/1996,"[{""character"": ""David Leary"", ""name"": ""Rick Moranis""}, {""character"": ""Rosco Bigger - Fang"", ""name"": ""Tom Arnold""}, {""character"": ""Victoria Tucker"", ""name"": ""Julianne Phillips""}, {""character"": ""Faith Bigger"", ""name"": ""Carol Kane""}, {""character"": ""Art Lundstrum"", ""name"": ""Jeffrey Tambor""}, {""character"": ""Clark"", ""name"": ""Curtis Armstrong""}, {""character"": ""Principal Kokelar"", ""name"": ""Don Knotts""}]","[""Warner Bros."", ""Morgan Creek Productions""]",15000000,Big Bully,90
3.01273,"[""Horror"", ""Science Fiction""]",5781885,3575,2.52791,76,"[{""job"": ""Casting"", ""name"": ""Karen Margiotta""}, {""job"": ""Casting"", ""name"": ""Mary Margiotta""}, {""job"": ""Casting"", ""name"": ""Lucie Robitaille""}, {""job"": ""Costume Design"", ""name"": ""Trixi Rittenhouse""}, {""job"": ""Production Design"", ""name"": ""Perri Gorrara""}, {""job"": ""Art Direction"", ""name"": ""Michael Devine""}, {""job"": ""Set Decoration"", ""name"": ""David Jaquest""}, {""job"": ""Sound Designer"", ""name"": ""Tim Archer""}, {""job"": ""Property Master"", ""name"": ""Elise de Blois""}, {""job"": ""Set Designer"", ""name"": ""David Gaucher""}, {""job"": ""Screenplay"", ""name"": ""Dan O'Bannon""}, {""job"": ""Screenplay"", ""name"": ""Miguel Tejada-Flores""}, {""job"": ""Producer"", ""name"": ""Franco Battista""}, {""job"": ""Producer"", ""name"": ""Tom Berry""}, {""job"": ""Music"", ""name"": ""Normand Corbeil""}, {""job"": ""Director of Photography"", ""name"": ""Rodney Gibbons""}, {""job"": ""Editor"", ""name"": ""Yves Langlois""}, {""job"": ""Director"", ""name"": ""Christian Duguay""}, {""job"": ""Foley"", ""name"": ""Gary Daprato""}, {""job"": ""Set Designer"", ""name"": ""Stuart Zsombor-Murray""}, {""job"": ""Set Designer"", ""name"": ""Raymond Larose""}, {""job"": ""Set Designer"", ""name"": ""Jean-Andre Carriere""}, {""job"": ""Boom Operator"", ""name"": ""Fran\u00e7ois Gu\u00e9rin""}, {""job"": ""Sound Effects Editor"", ""name"": ""Anthony Lancett""}, {""job"": ""Dialogue Editor"", ""name"": ""Clive Turner""}, {""job"": ""Visual Effects Supervisor"", ""name"": ""Ernest D. Farino""}, {""job"": ""Stunt Coordinator"", ""name"": ""Michael Scherer""}, {""job"": ""Camera Operator"", ""name"": ""Christian Duguay""}, {""job"": ""Gaffer"", ""name"": ""Walter Klymkiw""}, {""job"": ""Still Photographer"", ""name"": ""Abe Perlstein""}, {""job"": ""Casting"", ""name"": ""Anne Tait""}, {""job"": ""Color Timer"", ""name"": ""Michel Proulx""}, {""job"": ""Security"", ""name"": ""Alain Caporicci""}, {""job"": ""Location Manager"", ""name"": ""Johanne Caporicci""}, {""job"": ""Story"", ""name"": ""Philip K. Dick""}]",9/8/1995,"[{""character"": ""Colonel Hendricksson"", ""name"": ""Peter Weller""}, {""character"": ""Becker"", ""name"": ""Roy Dupuis""}, {""character"": ""Jessica"", ""name"": ""Jennifer Rubin""}, {""character"": ""Ace Jefferson"", ""name"": ""Andrew Lauer""}, {""character"": ""Landowska"", ""name"": ""Liliana Komorowska""}, {""character"": ""David"", ""name"": ""Michael Caloz""}, {""character"": ""Leone"", ""name"": ""Jason Cavalier""}, {""character"": ""Chuck Elbarak"", ""name"": ""Ron White""}]","[""The Movie Network (TMN)"", ""Allegro Films"", ""Fuji Eight Company Ltd."", ""Fries Film Group"", ""Super Ecran"", ""Triumph Films""]",20000000,Screamers,108
3.43805,[],0,226,0.00145,77,"[{""job"": ""Director"", ""name"": ""Susanne Ofteringer""}]",2/18/1995,[],[],0,Nico Icon,70
3.17766,"[""Drama"", ""Thriller""]",0,1258,1.13387,78,"[{""job"": ""Production Manager"", ""name"": ""David Hamburger""}, {""job"": ""Director"", ""name"": ""Sean Penn""}, {""job"": ""Writer"", ""name"": ""Sean Penn""}, {""job"": ""Executive Producer"", ""name"": ""Richard N. Gladstein""}, {""job"": ""Producer"", ""name"": ""David Hamburger""}, {""job"": ""Producer"", ""name"": ""Sean Penn""}, {""job"": ""Executive Producer"", ""name"": ""Harvey Weinstein""}, {""job"": ""Original Music Composer"", ""name"": ""Jack Nitzsche""}, {""job"": ""Editor"", ""name"": ""Jay Cassidy""}, {""job"": ""Executive Producer"", ""name"": ""Bob Weinstein""}]",11/15/1995,"[{""character"": ""Freddy Gale"", ""name"": ""Jack Nicholson""}, {""character"": ""John Booth"", ""name"": ""David Morse""}, {""character"": ""Mary"", ""name"": ""Anjelica Huston""}, {""character"": ""Jojo"", ""name"": ""Robin Wright""}, {""character"": ""Helen Booth"", ""name"": ""Piper Laurie""}, {""character"": ""Stuart Booth"", ""name"": ""Richard Bradford""}, {""character"": ""Verna"", ""name"": ""Priscilla Barnes""}, {""character"": ""Peter"", ""name"": ""David Baerwald""}, {""character"": ""Roger"", ""name"": ""Robbie Robertson""}, {""character"": ""Bobby"", ""name"": ""John Savage""}, {""character"": ""Mia"", ""name"": ""Kari Wuhrer""}]","[""Miramax Films""]",0,The Crossing Guard,111
3.16407,"[""Drama"", ""Thriller""]",0,6223,2.40273,79,"[{""job"": ""Director"", ""name"": ""Brian Gibson""}, {""job"": ""Novel"", ""name"": ""George Dawes Green""}, {""job"": ""Screenplay"", ""name"": ""Ted Tally""}, {""job"": ""Producer"", ""name"": ""Rob Cowan""}, {""job"": ""Producer"", ""name"": ""Irwin Winkler""}, {""job"": ""Executive Producer"", ""name"": ""Patrick McCormick""}, {""job"": ""Original Music Composer"", ""name"": ""James Newton Howard""}, {""job"": ""Director of Photography"", ""name"": ""Jamie Anderson""}, {""job"": ""Editor"", ""name"": ""Robert M. Reitano""}, {""job"": ""Costume Design"", ""name"": ""Colleen Atwood""}]",2/2/1996,"[{""character"": ""Annie Laird"", ""name"": ""Demi Moore""}, {""character"": ""Teacher"", ""name"": ""Alec Baldwin""}, {""character"": ""Oliver Laird"", ""name"": ""Joseph Gordon-Levitt""}, {""character"": ""Juliet"", ""name"": ""Anne Heche""}, {""character"": ""Eddie"", ""name"": ""James Gandolfini""}, {""character"": ""Tallow"", ""name"": ""Lindsay Crouse""}, {""character"": ""Louie Boffano"", ""name"": ""Tony Lo Bianco""}, {""character"": ""Judge Weitzel"", ""name"": ""Michael Constantine""}, {""character"": ""Boone"", ""name"": ""Matt Craven""}, {""character"": ""Bozeman"", ""name"": ""Todd Susman""}, {""character"": ""Joseph Boffano"", ""name"": ""Michael Rispoli""}]","[""Columbia Pictures Corporation""]",44000000,The Juror,118
3.72673,"[""Family"", ""Drama""]",0,591,0.00192,80,"[{""job"": ""Director"", ""name"": ""Jafar Panahi""}, {""job"": ""Writer"", ""name"": ""Abbas Kiarostami""}]",1/1/1995,"[{""character"": ""Razieh"", ""name"": ""Aida Mohammadkhani""}, {""character"": ""Ali"", ""name"": ""Mohsen Kafili""}, {""character"": ""Mother"", ""name"": ""Fereshteh Sadre Orafaiy""}, {""character"": ""Old Lady"", ""name"": ""Anna Borkowska""}, {""character"": ""Soldier"", ""name"": ""Mohammad Shahani""}]","[""I.R.I.B. Channel 2"", ""Ferdos Films""]",0,The White Balloon,85
